OrderID,CustomerID,OrderDate,Product,Category,Quantity,Price,City,Status
1464,6c776e95-0b98-4ccd-92b2-102d940c3503,2024-09-28,Jeans,Clothing,1,-90.7,bursa,Delivered
1465,fe7ee362-8a89-40f0-9052-91d3b34c6c73,2024-11-16,Table,Home,2,162.52,adana,Returned
1466,fc737d92-11ab-4d11-a4eb-8000ef40d162,2024-07-29,Laptop,Electronics,2,154.09,adana,Delivered
1467,68ab80ea-497e-46d1-881f-c6dc78d9a88a,2025-07-03,Sofa,Home,2,-130.54,izmir,Returned
1468,a43afb7a-c40d-4874-a2ab-7752c4db5a62,2024-09-13,Sofa,Home,2,68.29,bursa,
1469,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,2025-04-15,Sofa,Home,2,277.6,gaziantep,
1470,eac80da1-de9f-4f5b-b2d3-545861ea2f30,2025-06-17,Shoes,Clothing,2,297.84,konya,
1471,aec76a82-148b-4376-a02a-4e5760a399d4,2025-06-23,Sofa,Home,1,252.21,izmir,Cancelled
1472,a74e02a9-220b-4ea9-8a0f-9508dfe2c0a0,2025-03-20,Notebook,Books,2,260.52,izmir,Returned
1473,fe2b34d8-2db0-428d-9e5e-be5459077299,2025-06-05,Sofa,Home,2,311.54,gaziantep,Returned
1474,ba54e920-2099-4180-8762-3997649f7d88,2025-01-30,Magazine,Books,2,314.46,istanbul,
1475,05d1fb63-c194-497f-80e3-a026d5b6de85,2024-09-30,Blocks,Toys,5,220.97,gaziantep,
1476,8b60c511-b816-4aeb-ac6a-7c8576876c62,2024-10-29,Jeans,Clothing,1,104.77,ankara,Returned
1477,3acb43a3-d2c7-4ffb-a118-433b882ccd1e,2024-12-17,Jeans,Clothing,2,132.3,bursa,Returned
1478,4690fb15-27b6-48dc-989d-ecb075eb89c2,2024-10-10,Lamp,Home,4,366.72,gaziantep,Delivered
1479,c3f725fe-b99b-4b5a-a00d-a49deffa2002,2024-09-17,Shoes,Clothing,2,352.32,gaziantep,
1480,6b535a19-a902-473f-8f39-f648083f64c3,2024-08-18,Sofa,Home,2,337.05,konya,Cancelled
1481,e39836bb-e23d-4faa-afad-49e9c41c147e,2025-03-01,Comics,Books,1,269.52,bursa,Cancelled
1482,19d45deb-1139-4a12-b4c1-c3ea3d9c4e64,2024-07-12,Shoes,Clothing,2,115.31,adana,Cancelled
1483,ac09bdb7-9908-4e47-b249-f62c08987462,2025-02-21,Jeans,Clothing,3,324.96,konya,Delivered
1484,bd9419aa-3ea6-45b2-8c76-0d28df495037,2025-04-05,Magazine,Books,1,92.91,ankara,Cancelled
1485,8a2db2e6-3bfd-48a6-b05f-ddf566fadca0,2024-07-23,Doll,Toys,1,391.14,izmir,Returned
1486,0e731dd7-c6ac-4b04-9d1d-6cd1c11f6bf5,2024-09-28,Table,Home,1,218.47,bursa,
1487,3bf2025f-4a0d-4b73-be54-ee4b80ff5173,2024-08-29,Shoes,Clothing,1,293.79,izmir,Cancelled
1488,51a3ac26-937b-479b-bb44-badcea98fef8,2025-05-18,Chair,Home,3,244.13,adana,Cancelled
1489,d18183d1-ac2b-4cfc-85c5-1060991121e7,2025-02-15,Shoes,Clothing,5,126.68,istanbul,Cancelled
1490,24acb722-e052-4739-8d40-6f1b3ca5be29,2024-11-07,Notebook,Books,1,111.89,adana,
1491,4ceda164-69df-44e9-b896-41dd8570b59f,2025-03-19,Novel,Books,2,128.78,adana,Delivered
1492,97777f10-f2d2-493f-8e85-140d0f9aeb70,2024-10-20,Laptop,Electronics,2,112.17,istanbul,Cancelled
1493,a0411612-2cd5-4759-a95d-2761bc36dc59,2025-06-12,Notebook,Books,3,162.2,bursa,Cancelled
1494,0c00988a-7ee1-411a-8e4c-3ab56d5d0477,2025-03-26,Tablet,Electronics,2,-70.25,istanbul,Returned
1495,61935990-abdd-4a8f-a4b0-5c89f10bce9c,2024-11-16,Car,Toys,4,124.21,gaziantep,Delivered
1496,6a944054-b241-4482-9198-94d886433603,2025-05-07,Jacket,Clothing,2,61.11,bursa,Delivered
1497,2f12b150-605f-41eb-8cc5-7e0d26332018,2024-12-11,Sofa,Home,1,140.49,ankara,Returned
1498,d96e684f-3db0-474e-b938-878a89b5aab0,2025-04-24,Laptop,Electronics,5,143.81,istanbul,Returned
1499,24f43c62-b523-40de-9b87-d29c4cfd0fc1,2024-10-01,Chair,Home,3,301.46,bursa,Returned
1500,8ff8869d-0ec0-413d-aa2c-7a517688d11f,2025-05-14,Car,Toys,1,373.2,izmir,Cancelled
1501,87ad8b26-8eaa-4841-aaa0-426df7c0d5f7,2024-12-13,Chair,Home,5,-270.29,adana,Returned
1502,340de049-4147-4506-be2b-f9c9636f6e5c,2024-08-27,Sofa,Home,1,304.53,bursa,Delivered
1503,73253aa3-ec17-4298-943d-f5b3a58e83dd,2024-11-11,Magazine,Books,1,234.98,ankara,Returned
1504,b97e6224-891f-4912-97ab-b8635efeef4f,2025-05-30,Chair,Home,1,455.47,bursa,Returned
1505,608e149e-44b9-4602-8d31-812e30c36756,2025-05-24,Lamp,Home,1,135.78,konya,Returned
1506,dfa59722-0a1f-49df-9a59-19749adf4709,2025-03-24,T-Shirt,Clothing,1,318.05,izmir,Delivered
1507,966be275-c2fe-4954-8dfd-9531302b7831,2024-08-03,Comics,Books,2,427.84,izmir,Cancelled
1508,7ab99428-378e-4510-8f10-d33eabe42e7d,2025-04-13,Magazine,Books,2,283.63,izmir,Returned
1509,4d9dbaeb-553d-4625-a833-4da5de95d695,2024-09-25,Jeans,Clothing,3,223.88,gaziantep,Cancelled
1510,30a5648e-efe9-43d0-b639-08bf03ece8ff,2025-06-24,Doll,Toys,1,-2.54,izmir,Delivered
1511,c11bd1c4-ffe3-4366-bf33-7a151e086f20,2025-04-19,Chair,Home,1,280.89,istanbul,Returned
1512,9aba0f15-b214-4062-be1a-963eea18d32c,2025-01-07,Doll,Toys,1,276.62,izmir,Delivered
1513,3d44cb2c-ea45-4a41-a589-ada1345af934,2025-04-05,Table,Home,3,301.04,istanbul,
1514,61730c48-4876-4153-8688-13fe52555c75,2025-02-05,Comics,Books,2,242.83,ankara,Cancelled
1515,4ef4c34d-5bf8-4f3c-a612-9a1c889d4b76,2025-01-03,Novel,Books,1,207.72,ankara,
1516,7f4d908c-e1ff-46c0-8347-f1da5c11ab6d,2024-10-15,Sofa,Home,1,-6.5,izmir,
1517,b8f0188e-fb37-4fae-8d85-63ca193e638d,2025-01-02,Puzzle,Toys,1,131.4,gaziantep,Returned
1518,ea11905b-51fa-4efa-96f8-9f7ac2fa1da8,2025-01-04,Blocks,Toys,2,399.28,izmir,
1519,0bb401e7-69f7-43f1-901b-a8515ee68495,2024-09-22,T-Shirt,Clothing,4,122.07,istanbul,Delivered
1520,255b30e2-bdc2-474b-b8a5-6b49dd34aa18,2025-02-09,Shoes,Clothing,3,172.02,ankara,Returned
1521,95831d58-ef4c-4119-8da5-d39b42c21797,2024-07-12,Table,Home,2,103.55,gaziantep,Cancelled
1522,27046f25-4b91-48cb-aae6-6582b852b3cd,2025-02-15,Tablet,Electronics,3,218.49,bursa,
1523,91ddb9bf-613d-4de9-bae2-802354720d2d,2024-09-20,Notebook,Books,3,339.07,bursa,Delivered
1524,a7946320-8cf6-48b8-bfd2-38c33ee82983,2025-05-25,Laptop,Electronics,1,124.37,gaziantep,Delivered
1525,d253d966-c36b-4a0a-81e0-2a89566a9ce7,2025-03-28,T-Shirt,Clothing,3,217.26,ankara,Cancelled
1526,bd5609c4-a446-4663-b93b-17fbf76d15fd,2025-01-11,T-Shirt,Clothing,3,-255.96,konya,Returned
1527,cb8383f2-bb96-4602-ab11-5c3675f8e3a8,2025-01-12,Phone,Electronics,2,118.65,ankara,Cancelled
1528,8bea75c1-b866-47aa-a3d4-526b2b54ff7a,2024-11-19,Headphones,Electronics,4,141.01,izmir,Returned
1529,8ac97b01-e3ad-44d4-aab9-eb022f1dc121,2025-01-11,T-Shirt,Clothing,2,284.43,istanbul,
1530,08a8ac7f-8621-48ad-8f09-105cf50d7a37,2025-03-12,Jacket,Clothing,3,139.26,istanbul,Delivered
1531,d1682e09-f1f7-4904-9307-5157d8c128e7,2025-05-27,Comics,Books,4,192.28,adana,Delivered
1532,6992896e-01a2-4ed1-83ab-b5f10c6b7074,2025-03-22,Car,Toys,3,205.18,adana,Returned
1533,116658ce-3b3f-4800-a175-a9c3d7b102a9,2024-08-28,Magazine,Books,2,257.68,istanbul,Returned
1534,8177b661-37fe-432c-8257-185126a9e100,2025-04-06,Lamp,Home,1,340.04,konya,
1535,a3422e50-9e2a-4324-8f79-a8a75f8a14bd,2024-12-30,Laptop,Electronics,2,255.42,bursa,
1536,7bb3447b-e9aa-444b-9dd4-3675ef145064,2025-03-21,Headphones,Electronics,1,152.24,ankara,Delivered
1537,883f13c6-01b1-48e9-8406-ff447ce40679,2025-03-19,Table,Home,2,74.49,istanbul,Delivered
1538,8787ea21-0448-4a22-8308-aa5e694d7b00,2025-02-05,Jeans,Clothing,1,127.23,bursa,Returned
1539,49646b96-fa3c-4628-8926-21df465568b7,2025-04-12,Comics,Books,5,200.95,konya,Returned
1540,ac8d6c7d-b2a6-4468-902b-124380913ac1,2024-07-12,Car,Toys,1,217.53,konya,Delivered
1541,2de46e91-e8e6-4840-b090-f5a0ce610199,2024-12-20,Phone,Electronics,1,66.33,istanbul,Returned
1542,261e2555-863e-4f2a-98a8-06efeb053fc4,2024-08-16,T-Shirt,Clothing,2,190.86,bursa,Returned
1543,409e7a80-86c5-41d6-9ea9-f50831227592,2024-10-07,Novel,Books,1,191.91,adana,Cancelled
1544,659b0105-cb80-4288-846f-64dd5abca6e5,2025-05-18,Headphones,Electronics,3,297.78,izmir,Cancelled
1545,7580e050-67f1-498c-b594-8a545f804eeb,2024-08-05,Headphones,Electronics,1,-10.56,bursa,Cancelled
1546,39d1c7ff-b27e-4442-bd7f-e9733e42df5b,2025-02-10,Car,Toys,2,163.87,adana,Cancelled
1547,14a34f7f-d90d-419b-93fb-e043af1d5a1a,2024-10-30,Notebook,Books,1,193.58,gaziantep,
1548,c27437eb-a65f-4b8a-9bb4-4021fdde64af,2025-03-16,Magazine,Books,3,167.3,ankara,Delivered
1549,608e2f5c-6117-4270-a7c0-518b17efa621,2024-07-18,Laptop,Electronics,4,178.65,izmir,Cancelled
1550,026b5383-a301-4c03-8e5d-8c6a79db7862,2025-02-05,Jacket,Clothing,1,250.27,bursa,
1551,d867888b-7ff6-4824-952a-eaec2bdfcb41,2025-04-04,Car,Toys,1,165.17,izmir,Cancelled
1552,90dbfad6-54ce-46be-88cc-e2c2a518a418,2024-12-21,Novel,Books,3,144.59,adana,Delivered
1553,873570a2-e511-4961-9869-a217f94d8fcb,2025-06-04,Car,Toys,3,359.92,ankara,Returned
1554,e6b9d31a-361f-4d90-bad1-fa330ae4ac11,2025-06-27,Notebook,Books,1,-21.0,istanbul,Cancelled
1555,79ba630a-9118-4400-a336-c243b139c476,2025-06-08,Magazine,Books,1,310.41,konya,
1556,af36b8cc-1308-4974-ac95-b3ac0beb7c34,2024-10-19,Car,Toys,1,336.81,gaziantep,
1557,90422eb7-8b04-4f53-a639-49d447c68688,2025-06-30,Phone,Electronics,2,83.13,istanbul,Cancelled
1558,d9b59f84-edc3-41c3-adea-2d2d086c405f,2025-03-18,Table,Home,1,409.58,adana,
1559,9647ff9f-3508-407a-b622-d84204022b3c,2024-11-05,Laptop,Electronics,1,359.44,adana,Cancelled
1560,d226a8b3-b674-410d-9218-c9d6c093bfb0,2024-08-30,Blocks,Toys,2,261.48,istanbul,Cancelled
1561,299656e2-4c9d-4907-93b2-2cecedcabf94,2024-12-07,Tablet,Electronics,3,377.87,izmir,Delivered
1562,d9750f00-d5ab-48ae-9112-fbc03d8f95f4,2025-02-10,Notebook,Books,2,15.99,ankara,Returned
1563,54ec3f33-8a62-4cbd-a582-b678ad5229dd,2024-12-04,Chair,Home,1,196.77,istanbul,Delivered
1564,ca5e151b-23d3-4d4c-bd5f-f093c16f9bcc,2024-12-02,Headphones,Electronics,2,223.28,gaziantep,Returned
1565,bed63da0-8033-45c2-9413-d64db962c8a7,2025-03-30,Tablet,Electronics,3,-124.32,adana,Delivered
1566,3b6dca0d-6fe5-440b-9901-ef870dbf0caf,2024-11-17,Novel,Books,5,232.08,bursa,
1567,c4dd8df5-9aec-46a8-9731-16091375ee90,2025-05-27,Sofa,Home,1,219.41,konya,Returned
1568,f80b2cea-658e-44a2-9879-cf35f4719986,2025-03-01,Novel,Books,1,412.48,adana,Cancelled
1569,45f8c28d-a255-41bb-8795-8c1f538d6b8c,2025-05-02,Chair,Home,1,333.13,istanbul,Delivered
1570,3a67470c-7d98-402f-b357-41e5fe1a1ba9,2025-05-06,Tablet,Electronics,1,130.43,ankara,Returned
1571,6e8d9644-601b-4bcb-b0ee-bcce8d93e14a,2024-11-21,Headphones,Electronics,1,108.19,istanbul,Returned
1572,614c721d-a921-4b4c-95fb-e976ae007b7e,2024-09-16,Chair,Home,3,430.36,istanbul,Returned
1573,cc4d5819-4b9d-4d58-9e5d-9c7ac5acc354,2024-08-08,Blocks,Toys,4,52.06,bursa,
1574,4499d0a6-1500-4170-92d1-5585b68e47fa,2024-10-09,Phone,Electronics,1,233.61,ankara,
1575,a247541d-c8ad-4899-b630-794d6147adeb,2024-09-03,Car,Toys,1,177.25,istanbul,
1576,5c56d9bc-5111-431d-a3be-441dbd5a0c9e,2024-09-03,T-Shirt,Clothing,2,279.18,bursa,
1577,4eea9db8-f165-4779-8154-7950176de21f,2024-08-16,Doll,Toys,1,278.58,gaziantep,Returned
1578,1a2bd69c-450f-49ee-82e7-9a985c238d8d,2024-12-25,Sofa,Home,4,101.42,adana,
1579,72e76b51-6e54-4c6d-aff8-e87e16591c89,2024-08-26,Laptop,Electronics,2,171.58,konya,Returned
1580,1a7167c7-6875-4545-832f-52c48e0370cf,2025-02-07,Headphones,Electronics,1,329.03,istanbul,Delivered
1581,17d30f32-8de1-496c-9a9a-206a16f142a2,2024-07-16,Comics,Books,1,276.41,gaziantep,Returned
1582,dd1ca267-530d-4da6-88d0-f9e5991965ea,2025-02-22,Notebook,Books,6,187.63,ankara,Cancelled
1583,6346d4ef-69ef-44e3-8ab6-821c0328c136,2024-12-02,Notebook,Books,1,245.78,adana,Delivered
1584,8f3dc97f-e6b0-4a0a-b98f-5dbe15aede0f,2025-05-04,Comics,Books,1,118.9,bursa,Delivered
1585,926bffa5-3e24-4fbf-ba69-8cd2fe2390f3,2025-06-22,Table,Home,5,88.6,bursa,
1586,2b64777c-6177-4771-af70-de702b69c95e,2025-01-24,Chair,Home,3,216.05,gaziantep,Returned
1587,7e3d5ee4-44b6-4ec1-8d16-f04944d7df9a,2024-08-28,Magazine,Books,3,421.25,istanbul,
1588,46a56fe8-6f46-41b1-aace-1aa9103246b3,2024-08-31,Magazine,Books,3,185.79,istanbul,Cancelled
1589,13b11e59-c85c-4714-bbf6-95524cbc9044,2024-12-16,Jacket,Clothing,1,233.87,konya,Delivered
1590,b88cddde-3f20-46c2-b1b8-8d65406f64d6,2024-11-23,Novel,Books,2,193.53,ankara,Cancelled
1591,320f72c0-9dde-4188-9803-b22e7eece88d,2025-03-05,Shoes,Clothing,3,207.29,bursa,
1592,01bb819c-4dfe-4117-a2af-711f1b628a9d,2024-12-30,Table,Home,2,209.11,ankara,Returned
1593,614077d3-9ec4-4a48-9773-f98d550c2fe9,2024-12-06,Car,Toys,4,380.65,izmir,Returned
1594,55b145e4-70b2-4304-945c-d88ddcb9075e,2025-05-14,Chair,Home,4,177.91,istanbul,Cancelled
1595,a6aa59e5-dc08-4f29-92d3-3488d0c30018,2024-12-20,Tablet,Electronics,1,107.19,bursa,Delivered
1596,9a6c0db9-5217-4c88-8ce9-53a722d90db3,2025-02-21,Lamp,Home,2,299.65,ankara,Delivered
1597,2d79a2d1-506e-40c7-baa0-61e9336b00cb,2025-04-02,Shoes,Clothing,1,127.03,konya,
1598,bc20b9f2-4a9c-489e-91b3-0182f7fe604f,2024-12-07,Shoes,Clothing,2,228.1,istanbul,Cancelled
1599,936cd31c-f7bf-4244-bdb2-a7aaa205e54f,2025-04-01,T-Shirt,Clothing,3,-13.26,konya,
1600,47c1c017-6045-4909-936d-47d73e0f84ce,2025-05-05,Tablet,Electronics,1,299.56,ankara,Returned
1601,1d27c09a-5d71-4898-a497-6593c92e8c93,2025-05-19,Headphones,Electronics,2,370.32,adana,Cancelled
1602,ff4cc10f-979c-40cf-b326-1887905881df,2025-07-02,Jeans,Clothing,2,285.8,konya,Returned
1603,8cd34c62-c482-4b71-ae84-b81c2e0fb5b3,2025-02-02,Phone,Electronics,3,117.18,izmir,Cancelled
1604,f166cdcf-762c-4fbc-ba2a-a7baf3f81c31,2024-07-16,Tablet,Electronics,1,162.94,ankara,
1605,4a94ae9f-cc35-4e4f-b03e-957f35ab8466,2025-04-07,Phone,Electronics,1,65.2,istanbul,Returned
1606,d908a121-d1a7-4a20-91b4-61e9b15da72d,2025-05-24,Novel,Books,2,232.17,ankara,Returned
1607,7fd255ee-ac48-4366-a8bd-80d7cb881c32,2025-05-11,Phone,Electronics,1,216.81,ankara,Cancelled
1608,40afbf3f-3df5-4967-8d86-70bda2224f96,2024-08-29,T-Shirt,Clothing,1,345.56,gaziantep,Cancelled
1609,ca00ef58-6c52-4d13-b719-bb682775ee42,2025-03-18,Shoes,Clothing,1,280.75,istanbul,Returned
1610,9912316a-fd9e-4e20-b2f6-095812ef6101,2024-11-29,Lamp,Home,1,325.28,istanbul,Delivered
1611,81b15db9-88cc-4d49-a69b-29b8950df1a0,2025-01-08,Novel,Books,3,155.18,adana,
1612,6b15c11b-b113-450b-9ea0-50c6eb9ed274,2025-06-29,Novel,Books,1,178.76,izmir,
1613,5c0a1feb-f7ea-466e-8a6c-af9b09697101,2025-02-02,Shoes,Clothing,3,350.42,izmir,Delivered
1614,98049562-8972-4bbd-8ff2-b1c4e53f9644,2025-04-04,Blocks,Toys,2,-102.46,istanbul,
1615,c4da2c2e-1bff-4279-95c1-604fea163354,2025-03-10,Magazine,Books,1,330.35,konya,Cancelled
1616,2a9528c3-5ae1-4bad-aa29-60fda85894df,2024-10-10,Magazine,Books,2,93.62,adana,Returned
1617,fbcdbf5e-902f-4465-8b57-07209cd8758b,2025-03-14,Jacket,Clothing,1,121.02,konya,
1618,f780ef2f-664d-4922-a590-fd3cad6ecc57,2025-03-13,Sofa,Home,2,292.0,adana,Cancelled
1619,6e3255a8-cbd5-4c86-b739-36e954e38579,2025-04-24,Blocks,Toys,2,169.86,istanbul,Delivered
1620,38d5101f-423c-4d9d-993e-478302b34254,2024-08-16,Table,Home,1,94.37,istanbul,
1621,949cd8d4-8ed8-480d-84cf-ee39bf31c29f,2025-01-20,Headphones,Electronics,1,94.15,bursa,Delivered
1622,5fc64cd0-721e-4b1f-b895-89399342a09f,2025-03-30,Chair,Home,1,248.5,bursa,
1623,96add4df-adf7-4924-85b8-386b768b4f7e,2024-12-04,T-Shirt,Clothing,1,153.22,konya,Returned
1624,ff69723d-584f-485b-a697-384d801e8690,2025-03-31,Blocks,Toys,2,356.99,bursa,Cancelled
1625,6a7d5d96-4ba1-4233-9ac3-bf317b96e2d1,2024-07-15,Notebook,Books,3,206.86,gaziantep,Returned
1626,d4d13d55-1db6-4844-95fa-9483f633cc2d,2025-06-28,Chair,Home,1,293.27,izmir,Delivered
1627,4fd80bbb-592c-4107-a444-d301baeb286b,2025-07-06,Lamp,Home,1,-23.33,izmir,
1628,8567c805-34f5-41c0-88c5-eb2a7490adeb,2024-11-16,Doll,Toys,4,114.35,istanbul,
1629,702ba49f-18fd-42b9-b9e5-c9aa592a3549,2025-01-09,Phone,Electronics,1,209.77,ankara,Delivered
1630,1132567c-51a4-4d2a-b3d3-9457b25f13df,2025-04-12,Blocks,Toys,3,160.23,ankara,
1631,1d763a66-b5f5-4cb0-8f68-58780b705933,2024-10-30,Chair,Home,1,81.6,istanbul,Returned
1632,1bff3142-a5e1-4b55-97d3-f4ddd963dc72,2024-07-14,Comics,Books,3,82.38,bursa,Returned
1633,fbe0e6b8-ee0f-45a8-aa13-1c1fccd015c1,2025-03-25,Chair,Home,5,248.76,istanbul,
1634,8d49fe3f-2ca8-4783-8418-2d353e711433,2025-04-19,Blocks,Toys,2,229.76,bursa,Delivered
1635,f55dce6d-6d26-4b37-8f52-42d354bbbcf8,2024-09-06,Magazine,Books,1,91.56,bursa,Returned
1636,a137f8e4-67b1-4040-8c39-b9253b5ae288,2025-01-01,Tablet,Electronics,1,318.33,istanbul,Delivered
1637,6ea05d13-a845-44c3-a3f6-6c612fb70dab,2024-09-15,Headphones,Electronics,2,367.39,adana,Cancelled
1638,e212ab7c-9d36-4cb6-bcc5-7be00779250a,2024-12-06,Sofa,Home,2,167.21,gaziantep,Cancelled
1639,638abdf6-6df7-4cd3-979a-a0517317591a,2024-09-20,Sofa,Home,1,280.11,gaziantep,Cancelled
1640,47419b48-34ae-4abd-b6fc-e0acb4698db3,2024-07-07,Blocks,Toys,1,60.42,izmir,Delivered
1641,10042d82-cbc7-4f1a-8f08-ea54b4299924,2025-04-24,Comics,Books,1,259.13,bursa,Returned
1642,89718eea-df3a-498a-8cac-2fb51a0c6c04,2025-02-15,Shoes,Clothing,1,93.87,adana,Cancelled
1643,75220646-3273-45bf-9373-bf4d5da49cb9,2024-09-16,Sofa,Home,3,195.45,konya,Cancelled
1644,7d4ed26e-dcd5-4fae-abb3-16a743299780,2024-08-19,Blocks,Toys,4,90.26,istanbul,
1645,98d3148b-503b-4078-a39c-9ec6f7464c02,2025-01-26,Sofa,Home,4,-52.31,istanbul,Delivered
1646,1d3e503a-9645-40e4-a47d-c3929c7eb575,2024-12-03,Jeans,Clothing,1,274.39,gaziantep,Returned
1647,9e0b7b01-7536-49ef-9873-dad95a1baf0e,2024-11-18,Phone,Electronics,3,116.73,konya,
1648,ccf4ffb0-b4bb-473f-ac70-51d1d051267f,2024-09-11,Blocks,Toys,4,120.01,adana,
1649,15b24e1d-9715-4633-9d4e-db71eb2ec80e,2024-10-29,Lamp,Home,4,9.2,konya,
1650,3d131a3d-1e2c-4e7d-902c-f0ee224a66a6,2025-03-24,Blocks,Toys,2,366.91,ankara,Returned
1651,b1850eb8-5f90-4c87-aedc-017e1df05d18,2024-11-01,Puzzle,Toys,3,105.74,konya,Delivered
1652,98af5cca-6b11-47cb-a372-542482c56b21,2024-08-29,Jeans,Clothing,1,300.95,adana,
1653,2f8d8ded-6c4c-450b-a23a-d0fc93267d25,2024-08-28,Car,Toys,4,115.51,ankara,Delivered
1654,eb4e2281-b184-41fc-8991-b01aa2b03c4b,2025-01-11,Notebook,Books,3,96.41,ankara,Delivered
1655,8e0ec033-2c59-4da8-bff9-6acfee4205ee,2025-03-13,Comics,Books,1,-185.34,bursa,Returned
1656,2fe5b140-23ea-4956-89f1-137d7d592e19,2024-09-08,Table,Home,3,82.06,gaziantep,
1657,0db977a9-9e91-471c-b374-ccbfd78c57d3,2024-11-05,Shoes,Clothing,5,217.23,istanbul,
1658,7c0f549d-0274-4f73-b3ab-ea0d5be9fdb3,2025-06-07,Sofa,Home,1,300.8,istanbul,Cancelled
1659,f6bd80c7-624a-4a50-90b1-fde031f3f0c0,2024-08-28,Magazine,Books,3,145.04,konya,Returned
1660,68bd075b-7eb6-481e-a72f-947d816462cb,2025-02-09,Car,Toys,1,253.76,konya,Cancelled
1661,d703262f-b5cb-43f5-aa66-c1847de1bf5d,2025-03-28,Notebook,Books,1,242.82,ankara,Delivered
1662,90bde900-1529-46f5-aad1-1fe87d1b695e,2024-12-25,Chair,Home,2,263.01,istanbul,Cancelled
1663,4ac66780-3874-4f3c-82d4-9b56cbbed980,2024-07-17,Magazine,Books,5,12.33,bursa,
1664,49e64c22-89a0-47eb-b98f-569b465cc2cb,2024-07-18,Shoes,Clothing,1,139.18,gaziantep,Cancelled
1665,be15ad12-90ce-47e9-b513-03b9c7de96ea,2024-09-09,Table,Home,3,236.31,konya,Cancelled
1666,82c42e48-8cba-4ae5-becc-daf4c4134dc2,2025-05-02,Phone,Electronics,6,311.62,ankara,Delivered
1667,c66dceb3-4494-4e09-9d3c-a5a4929d6377,2024-08-18,Tablet,Electronics,2,350.8,bursa,Delivered
1668,8ac35ac4-5dea-4737-bdab-3441d2c2a960,2025-02-01,Puzzle,Toys,2,187.31,istanbul,Returned
1669,b80f16c5-c28f-416b-8aa6-fcb9c1bcbe59,2025-05-21,Shoes,Clothing,1,117.4,adana,Cancelled
1670,6cd6f011-fd61-413b-b7f2-5d368bddcee3,2024-12-24,Tablet,Electronics,4,-7.78,gaziantep,Delivered
1671,c0582da5-a757-475b-947f-83b1bc69c155,2024-08-14,Puzzle,Toys,1,167.97,konya,Delivered
1672,0840405a-ffd2-4491-9ff3-89aa4c36a70c,2024-10-10,Notebook,Books,2,201.8,konya,Delivered
1673,d1151fff-dcb9-4d5f-993c-572b4347dbca,2024-12-27,Comics,Books,1,247.26,ankara,Returned
1674,1e0d02b5-fe74-42cd-9d83-ad037066e289,2024-08-08,Novel,Books,1,128.49,adana,
1675,cf8a368e-35ba-4357-bca8-7f31cfd7f3b9,2025-05-03,Novel,Books,1,139.01,bursa,Cancelled
1676,dc6dafff-59c2-4153-b06b-0f0c96822e22,2025-04-18,Magazine,Books,1,192.09,adana,Cancelled
1677,2a7dc57c-6d9c-4b50-a1fd-41879c3a1e0b,2025-04-08,Table,Home,1,-142.09,konya,Delivered
1678,d0437e4c-34e5-4699-88eb-e27a23a4e70e,2025-03-02,Table,Home,3,132.14,adana,Delivered
1679,59cf0b0d-91f0-447d-8f32-1333ce315937,2024-09-24,Car,Toys,1,168.18,gaziantep,Delivered
1680,2b1ac76c-89ec-4c51-98cb-aa5247f53019,2025-01-28,Tablet,Electronics,5,127.13,gaziantep,Delivered
1681,4a11be44-4aea-4b8f-b43c-de0afa9fc10e,2024-11-08,Novel,Books,2,414.85,adana,
1682,83b0b35c-dba6-4df8-b3d0-4ffb44709848,2025-02-13,Magazine,Books,1,287.36,istanbul,Delivered
1683,22b5f457-1860-4d28-90af-b235ade68f51,2025-06-20,T-Shirt,Clothing,2,196.96,konya,Returned
1684,0f2d5c15-eb34-4d3a-a95e-5ea9c9230c64,2025-04-23,Headphones,Electronics,2,337.0,konya,Cancelled
1685,b390b059-207b-4e21-a7e8-d18eddf6d4ac,2024-10-21,Headphones,Electronics,3,36.71,istanbul,
1686,b61df906-2570-45db-bfea-d90a21f8072d,2025-06-07,T-Shirt,Clothing,5,160.39,adana,
1687,d7f34368-c2ef-4ecb-bf5f-bf4fd4176230,2024-11-08,T-Shirt,Clothing,4,123.25,bursa,Delivered
1688,93d228d4-2465-4c39-bd4d-2add64880945,2025-03-25,Magazine,Books,1,155.41,bursa,Delivered
1689,600b4b35-6a0a-47d5-a0b8-575544caa5a2,2025-03-08,Tablet,Electronics,1,211.31,adana,
1690,e14fe093-cb6a-40c7-a235-6dd4135508d0,2024-12-28,Laptop,Electronics,1,263.37,adana,Delivered
1691,bff30c8d-83ff-4e96-a721-3a7017d50f59,2025-04-30,Blocks,Toys,1,-130.18,izmir,Delivered
1692,5e7b72c8-e097-4edb-afb3-b939b1d81887,2024-10-22,Headphones,Electronics,3,285.96,adana,Returned
1693,94fb09f0-53c9-4ae7-bcf0-7bb3f343d9eb,2024-12-29,T-Shirt,Clothing,1,207.98,izmir,Cancelled
1694,bb93cd40-d8df-4535-862d-baeade70bd30,2024-07-06,Doll,Toys,5,323.48,konya,
1695,a284e8fd-755c-4e2a-b8de-d777bb1e5ae8,2024-08-11,Shoes,Clothing,3,96.8,adana,Cancelled
1696,1036708d-d9a0-4007-9bb4-7c18b28187c4,2025-03-20,T-Shirt,Clothing,1,335.11,bursa,Returned
